truth_mask,minimum_formula_gates,parity4_minimum_formula_gates,no_more_complex_than_parity
23400,6,3,0.0
28065,6,3,0.0
31305,6,3,0.0
24942,6,3,0.0
34422,6,3,0.0
26472,6,3,0.0
31113,6,3,0.0
28257,6,3,0.0
39063,6,3,0.0
37527,6,3,0.0
38039,6,3,0.0
17276,6,3,0.0
49726,6,3,0.0
15809,6,3,0.0
50774,6,3,0.0
40085,6,3,0.0
14761,6,3,0.0
9594,6,3,0.0
42078,6,3,0.0
23457,6,3,0.0
42550,6,3,0.0
39571,6,3,0.0
22985,6,3,0.0
6510,6,3,0.0
39030,6,3,0.0
26505,6,3,0.0
59745,6,3,0.0
39282,6,3,0.0
7014,6,3,0.0
58521,6,3,0.0
30360,6,3,0.0
60465,6,3,0.0
39226,6,3,0.0
21350,6,3,0.0
39251,6,3,0.0
44185,6,3,0.0
19302,6,3,0.0
39243,6,3,0.0
46233,6,3,0.0
10140,6,3,0.0
37710,6,3,0.0
14040,6,3,0.0
27825,6,3,0.0
29385,6,3,0.0
26328,6,3,0.0
52401,6,3,0.0
7526,6,3,0.0
58009,6,3,0.0
59985,6,3,0.0
39284,6,3,0.0
39260,6,3,0.0
13670,6,3,0.0
39221,6,3,0.0
51865,6,3,0.0
11622,6,3,0.0
39213,6,3,0.0
53913,6,3,0.0
18330,6,3,0.0
38190,6,3,0.0
22200,6,3,0.0
27345,6,3,0.0
29865,6,3,0.0
26296,6,3,0.0
43729,6,3,0.0
34662,6,3,0.0
30873,6,3,0.0
39303,6,3,0.0
26142,6,3,0.0
26232,6,3,0.0
26337,6,3,0.0
39207,6,3,0.0
39239,6,3,0.0
18236,6,3,0.0
49966,6,3,0.0
15569,6,3,0.0
50534,6,3,0.0
39365,6,3,0.0
15001,6,3,0.0
10074,6,3,0.0
42318,6,3,0.0
23217,6,3,0.0
41830,6,3,0.0
39331,6,3,0.0
23705,6,3,0.0
5790,6,3,0.0
38790,6,3,0.0
26745,6,3,0.0
59025,6,3,0.0
26727,6,3,0.0
26247,6,3,0.0
18023,6,3,0.0
35534,6,3,0.0
14670,6,3,0.0
37326,6,3,0.0
52881,6,3,0.0
55686,6,3,0.0
39622,6,3,0.0
15046,6,3,0.0
50489,6,3,0.0
34521,6,3,0.0
36014,6,3,0.0
29521,6,3,0.0
29340,6,3,0.0
30348,6,3,0.0
35187,6,3,0.0
36195,6,3,0.0
40102,6,3,0.0
25436,6,3,0.0
25433,6,3,0.0
23718,6,3,0.0
41817,6,3,0.0
25758,6,3,0.0
39777,6,3,0.0
22947,6,3,0.0
42652,6,3,0.0
22883,6,3,0.0
32292,6,3,0.0
33243,6,3,0.0
49619,6,3,0.0
54209,6,3,0.0
56193,6,3,0.0
13422,6,3,0.0
6588,6,3,0.0
52113,6,3,0.0
30252,6,3,0.0
15768,6,3,0.0
35283,6,3,0.0
28212,6,3,0.0
48153,6,3,0.0
37323,6,3,0.0
31782,6,3,0.0
33753,6,3,0.0
25662,6,3,0.0
39873,6,3,0.0
9852,6,3,0.0
55683,6,3,0.0
30001,6,3,0.0
55941,6,3,0.0
50865,6,3,0.0
12654,6,3,0.0
28209,6,3,0.0
31014,6,3,0.0
25914,6,3,0.0
39621,6,3,0.0
25913,6,3,0.0
9849,6,3,0.0
13470,6,3,0.0
39966,6,3,0.0
51681,6,3,0.0
55446,6,3,0.0
15526,6,3,0.0
50009,6,3,0.0
36201,6,3,0.0
31020,6,3,0.0
30828,6,3,0.0
34707,6,3,0.0
34515,6,3,0.0
25916,6,3,0.0
23238,6,3,0.0
42297,6,3,0.0
26958,6,3,0.0
38577,6,3,0.0
23187,6,3,0.0
43372,6,3,0.0
22163,6,3,0.0
29412,6,3,0.0
36123,6,3,0.0
52499,6,3,0.0
56369,6,3,0.0
55473,6,3,0.0
13902,6,3,0.0
7068,6,3,0.0
51633,6,3,0.0
29292,6,3,0.0
14808,6,3,0.0
36243,6,3,0.0
25572,6,3,0.0
45513,6,3,0.0
39963,6,3,0.0
29382,6,3,0.0
36153,6,3,0.0
25422,6,3,0.0
40113,6,3,0.0
10092,6,3,0.0
55443,6,3,0.0
55461,6,3,0.0
52065,6,3,0.0
13854,6,3,0.0
25569,6,3,0.0
29334,6,3,0.0
25434,6,3,0.0
40101,6,3,0.0
10089,6,3,0.0
22830,6,3,0.0
37294,6,3,0.0
44689,6,3,0.0
47494,6,3,0.0
34489,6,3,0.0
29850,6,3,0.0
30346,6,3,0.0
35189,6,3,0.0
35685,6,3,0.0
25246,6,3,0.0
40289,6,3,0.0
14789,6,3,0.0
50842,6,3,0.0
14693,6,3,0.0
41397,6,3,0.0
32322,6,3,0.0
33213,6,3,0.0
46497,6,3,0.0
48513,6,3,0.0
21102,6,3,0.0
6618,6,3,0.0
44433,6,3,0.0
30282,6,3,0.0
23448,6,3,0.0
35253,6,3,0.0
28242,6,3,0.0
55833,6,3,0.0
37293,6,3,0.0
31302,6,3,0.0
34233,6,3,0.0
25182,6,3,0.0
40353,6,3,0.0
18042,6,3,0.0
47493,6,3,0.0
48259,6,3,0.0
42705,6,3,0.0
20846,6,3,0.0
28241,6,3,0.0
31046,6,3,0.0
40099,6,3,0.0
18041,6,3,0.0
21150,6,3,0.0
39454,6,3,0.0
43489,6,3,0.0
47254,6,3,0.0
35689,6,3,0.0
31050,6,3,0.0
30826,6,3,0.0
34709,6,3,0.0
34485,6,3,0.0
26926,6,3,0.0
38609,6,3,0.0
15509,6,3,0.0
51562,6,3,0.0
13973,6,3,0.0
43797,6,3,0.0
29922,6,3,0.0
35613,6,3,0.0
47697,6,3,0.0
47313,6,3,0.0
22062,6,3,0.0
7578,6,3,0.0
43473,6,3,0.0
29802,6,3,0.0
22968,6,3,0.0
35733,6,3,0.0
26082,6,3,0.0
53673,6,3,0.0
39453,6,3,0.0
29862,6,3,0.0
35673,6,3,0.0
25902,6,3,0.0
39633,6,3,0.0
18282,6,3,0.0
47253,6,3,0.0
47299,6,3,0.0
44385,6,3,0.0
22046,6,3,0.0
26081,6,3,0.0
29846,6,3,0.0
39619,6,3,0.0
18281,6,3,0.0
18846,6,3,0.0
26838,6,3,0.0
38697,6,3,0.0
40713,6,3,0.0
25014,6,3,0.0
40521,6,3,0.0
28038,6,3,0.0
37497,6,3,0.0
37113,6,3,0.0
27414,6,3,0.0
38121,6,3,0.0
10654,6,3,0.0
26806,6,3,0.0
38729,6,3,0.0
25046,6,3,0.0
40489,6,3,0.0
27526,6,3,0.0
38009,6,3,0.0
27926,6,3,0.0
37609,6,3,0.0
28182,6,3,0.0
6558,6,3,0.0
37353,6,3,0.0
26742,6,3,0.0
31128,6,3,0.0
38793,6,3,0.0
25062,6,3,0.0
59793,6,3,0.0
40473,6,3,0.0
26502,6,3,0.0
39033,6,3,0.0
45492,6,3,0.0
41460,6,3,0.0
58533,6,3,0.0
28914,6,3,0.0
58788,6,3,0.0
36621,6,3,0.0
42213,6,3,0.0
34726,6,3,0.0
38279,6,3,0.0
38055,6,3,0.0
38324,6,3,0.0
7766,6,3,0.0
57769,6,3,0.0
6870,6,3,0.0
58665,6,3,0.0
42135,6,3,0.0
34455,6,3,0.0
53846,6,3,0.0
46229,6,3,0.0
11689,6,3,0.0
42631,6,3,0.0
41894,6,3,0.0
41390,6,3,0.0
44197,6,3,0.0
10938,6,3,0.0
44452,6,3,0.0
54597,6,3,0.0
41383,6,3,0.0
42913,6,3,0.0
42157,6,3,0.0
42286,6,3,0.0
18266,6,3,0.0
42311,6,3,0.0
47269,6,3,0.0
42339,6,3,0.0
7092,6,3,0.0
34674,6,3,0.0
7908,6,3,0.0
30861,6,3,0.0
20193,6,3,0.0
24228,6,3,0.0
63501,6,3,0.0
23268,6,3,0.0
61581,6,3,0.0
14682,6,3,0.0
50853,6,3,0.0
37722,6,3,0.0
27813,6,3,0.0
42387,6,3,0.0
13658,6,3,0.0
51877,6,3,0.0
59973,6,3,0.0
42356,6,3,0.0
7514,6,3,0.0
42269,6,3,0.0
58021,6,3,0.0
21414,6,3,0.0
38202,6,3,0.0
22188,6,3,0.0
27333,6,3,0.0
23721,6,3,0.0
42332,6,3,0.0
23212,6,3,0.0
43717,6,3,0.0
23094,6,3,0.0
23148,6,3,0.0
23241,6,3,0.0
42267,6,3,0.0
42323,6,3,0.0
21308,6,3,0.0
49978,6,3,0.0
15557,6,3,0.0
53594,6,3,0.0
42449,6,3,0.0
11941,6,3,0.0
26253,6,3,0.0
35674,6,3,0.0
42379,6,3,0.0
29861,6,3,0.0
26733,6,3,0.0
26715,6,3,0.0
21083,6,3,0.0
41714,6,3,0.0
11634,6,3,0.0
34290,6,3,0.0
62085,6,3,0.0
58770,6,3,0.0
42706,6,3,0.0
11986,6,3,0.0
53549,6,3,0.0
37605,6,3,0.0
45242,6,3,0.0
20293,6,3,0.0
20148,6,3,0.0
24240,6,3,0.0
41295,6,3,0.0
45387,6,3,0.0
46234,6,3,0.0
19316,6,3,0.0
19301,6,3,0.0
22710,6,3,0.0
42825,6,3,0.0
25995,6,3,0.0
39604,6,3,0.0
25931,6,3,0.0
32280,6,3,0.0
33255,6,3,0.0
59265,6,3,0.0
49607,6,3,0.0
51137,6,3,0.0
7290,6,3,0.0
9660,6,3,0.0
58245,6,3,0.0
24120,6,3,0.0
15780,6,3,0.0
41415,6,3,0.0
31260,6,3,0.0
48165,6,3,0.0
34275,6,3,0.0
31770,6,3,0.0
33765,6,3,0.0
22590,6,3,0.0
42945,6,3,0.0
6780,6,3,0.0
58755,6,3,0.0
23821,6,3,0.0
53901,6,3,0.0
3450,6,3,0.0
31245,6,3,0.0
27930,6,3,0.0
22829,6,3,0.0
6765,6,3,0.0
7350,6,3,0.0
46134,6,3,0.0
57801,6,3,0.0
58518,6,3,0.0
15514,6,3,0.0
50021,6,3,0.0
45417,6,3,0.0
27960,6,3,0.0
27768,6,3,0.0
37767,6,3,0.0
37575,6,3,0.0
22844,6,3,0.0
26322,6,3,0.0
26994,6,3,0.0
38541,6,3,0.0
43384,6,3,0.0
22151,6,3,0.0
20184,6,3,0.0
45351,6,3,0.0
7794,6,3,0.0
10164,6,3,0.0
57741,6,3,0.0
20088,6,3,0.0
11748,6,3,0.0
45447,6,3,0.0
19416,6,3,0.0
36321,6,3,0.0
46119,6,3,0.0
20178,6,3,0.0
45357,6,3,0.0
19314,6,3,0.0
46221,6,3,0.0
58509,6,3,0.0
7032,6,3,0.0
58503,6,3,0.0
61703,6,3,0.0
62477,6,3,0.0
58185,6,3,0.0
7734,6,3,0.0
19401,6,3,0.0
20118,6,3,0.0
7017,6,3,0.0
44434,6,3,0.0
37549,6,3,0.0
34234,6,3,0.0
47749,6,3,0.0
19126,6,3,0.0
46409,6,3,0.0
11729,6,3,0.0
53926,6,3,0.0
11609,6,3,0.0
24226,6,3,0.0
41309,6,3,0.0
9702,6,3,0.0
19062,6,3,0.0
26532,6,3,0.0
46473,6,3,0.0
58917,6,3,0.0
24162,6,3,0.0
41373,6,3,0.0
27986,6,3,0.0
46219,6,3,0.0
21101,6,3,0.0
17786,6,3,0.0
31301,6,3,0.0
46881,6,3,0.0
46689,6,3,0.0
31122,6,3,0.0
34413,6,3,0.0
34029,6,3,0.0
31254,6,3,0.0
9654,6,3,0.0
34281,6,3,0.0
26718,6,3,0.0
28068,6,3,0.0
38817,6,3,0.0
18906,6,3,0.0
59781,6,3,0.0
46629,6,3,0.0
10678,6,3,0.0
26782,6,3,0.0
38753,6,3,0.0
18902,6,3,0.0
46633,6,3,0.0
27538,6,3,0.0
37997,6,3,0.0
30998,6,3,0.0
34537,6,3,0.0
23442,6,3,0.0
42093,6,3,0.0
44182,6,3,0.0
41833,6,3,0.0
28002,6,3,0.0
27754,6,3,0.0
26938,6,3,0.0
38597,6,3,0.0
57706,6,3,0.0
7829,6,3,0.0
23754,6,3,0.0
41781,6,3,0.0
44613,6,3,0.0
44229,6,3,0.0
22074,6,3,0.0
13734,6,3,0.0
43461,6,3,0.0
23658,6,3,0.0
26028,6,3,0.0
41877,6,3,0.0
22986,6,3,0.0
50601,6,3,0.0
42549,6,3,0.0
23706,6,3,0.0
41829,6,3,0.0
22842,6,3,0.0
42693,6,3,0.0
21354,6,3,0.0
44181,6,3,0.0
44227,6,3,0.0
23702,6,3,0.0
42691,6,3,0.0
21353,6,3,0.0
44820,6,3,0.0
47892,6,3,0.0
32514,6,3,0.0
59988,6,3,0.0
33021,6,3,0.0
35446,6,3,0.0
38999,6,3,0.0
39495,6,3,0.0
7590,6,3,0.0
57945,6,3,0.0
43335,6,3,0.0
39764,6,3,0.0
5606,6,3,0.0
59929,6,3,0.0
35175,6,3,0.0
54566,6,3,0.0
47429,6,3,0.0
10969,6,3,0.0
43111,6,3,0.0
41566,6,3,0.0
42071,6,3,0.0
42579,6,3,0.0
13722,6,3,0.0
51813,6,3,0.0
43347,6,3,0.0
42836,6,3,0.0
5594,6,3,0.0
59941,6,3,0.0
41307,6,3,0.0
54554,6,3,0.0
44369,6,3,0.0
10981,6,3,0.0
43099,6,3,0.0
43574,6,3,0.0
43550,6,3,0.0
11178,6,3,0.0
43732,6,3,0.0
54357,6,3,0.0
43543,6,3,0.0
43633,6,3,0.0
43597,6,3,0.0
21803,6,3,0.0
10194,6,3,0.0
36690,6,3,0.0
63525,6,3,0.0
59730,6,3,0.0
44386,6,3,0.0
11746,6,3,0.0
53789,6,3,0.0
40485,6,3,0.0
44834,6,3,0.0
19428,6,3,0.0
23520,6,3,0.0
42015,6,3,0.0
46107,6,3,0.0
47434,6,3,0.0
18356,6,3,0.0
18101,6,3,0.0
23430,6,3,0.0
42105,6,3,0.0
39844,6,3,0.0
25691,6,3,0.0
47882,6,3,0.0
17653,6,3,0.0
29160,6,3,0.0
36375,6,3,0.0
59505,6,3,0.0
6090,6,3,0.0
11100,6,3,0.0
59445,6,3,0.0
21480,6,3,0.0
15060,6,3,0.0
44055,6,3,0.0
29100,6,3,0.0
45765,6,3,0.0
36435,6,3,0.0
29130,6,3,0.0
36405,6,3,0.0
21390,6,3,0.0
44145,6,3,0.0
6060,6,3,0.0
59475,6,3,0.0
52247,6,3,0.0
52337,6,3,0.0
55341,6,3,0.0
2010,6,3,0.0
28845,6,3,0.0
25050,6,3,0.0
21149,6,3,0.0
5805,6,3,0.0
20701,6,3,0.0
7110,6,3,0.0
45894,6,3,0.0
60441,6,3,0.0
59718,6,3,0.0
14794,6,3,0.0
50741,6,3,0.0
46617,6,3,0.0
25560,6,3,0.0
26568,6,3,0.0
38967,6,3,0.0
39975,6,3,0.0
21404,6,3,0.0
26514,6,3,0.0
39021,6,3,0.0
42904,6,3,0.0
22631,6,3,0.0
19944,6,3,0.0
45591,6,3,0.0
6114,6,3,0.0
11124,6,3,0.0
59421,6,3,0.0
18408,6,3,0.0
11988,6,3,0.0
47127,6,3,0.0
19896,6,3,0.0
36561,6,3,0.0
45639,6,3,0.0
19938,6,3,0.0
45597,6,3,0.0
18354,6,3,0.0
47181,6,3,0.0
59469,6,3,0.0
6072,6,3,0.0
59463,6,3,0.0
61463,6,3,0.0
61517,6,3,0.0
58425,6,3,0.0
5094,6,3,0.0
19641,6,3,0.0
18918,6,3,0.0
5817,6,3,0.0
45681,6,3,0.0
36429,6,3,0.0
29094,6,3,0.0
11094,6,3,0.0
36441,6,3,0.0
25998,6,3,0.0
27348,6,3,0.0
39537,6,3,0.0
19866,6,3,0.0
59541,6,3,0.0
45669,6,3,0.0
22962,6,3,0.0
42573,6,3,0.0
11158,6,3,0.0
27022,6,3,0.0
38513,6,3,0.0
19862,6,3,0.0
45673,6,3,0.0
27058,6,3,0.0
38477,6,3,0.0
29078,6,3,0.0
36457,6,3,0.0
43474,6,3,0.0
39469,6,3,0.0
19366,6,3,0.0
46169,6,3,0.0
55846,6,3,0.0
9689,6,3,0.0
23266,6,3,0.0
11862,6,3,0.0
18342,6,3,0.0
27252,6,3,0.0
47193,6,3,0.0
57957,6,3,0.0
22242,6,3,0.0
43293,6,3,0.0
26066,6,3,0.0
47179,6,3,0.0
22061,6,3,0.0
43462,6,3,0.0
42553,6,3,0.0
25498,6,3,0.0
40037,6,3,0.0
58906,6,3,0.0
6629,6,3,0.0
26314,6,3,0.0
14934,6,3,0.0
21402,6,3,0.0
27228,6,3,0.0
44133,6,3,0.0
51801,6,3,0.0
22218,6,3,0.0
43317,6,3,0.0
22982,6,3,0.0
44131,6,3,0.0
22073,6,3,0.0
35499,6,3,0.0
41643,6,3,0.0
43563,6,3,0.0
45611,6,3,0.0
36395,6,3,0.0
33515,6,3,0.0
59435,6,3,0.0
11177,6,3,0.0
27179,6,3,0.0
59498,6,3,0.0
26795,6,3,0.0
59690,6,3,0.0
57995,6,3,0.0
10937,6,3,0.0
25259,6,3,0.0
59018,6,3,0.0
27275,6,3,0.0
58010,6,3,0.0
51875,6,3,0.0
27299,6,3,0.0
51878,6,3,0.0
10925,6,3,0.0
19115,6,3,0.0
55970,6,3,0.0
53714,6,3,0.0
54482,6,3,0.0
22309,6,3,0.0
56594,6,3,0.0
56642,6,3,0.0
21109,6,3,0.0
24949,6,3,0.0
26389,6,3,0.0
45748,6,3,0.0
42218,6,3,0.0
23317,6,3,0.0
60068,6,3,0.0
5467,6,3,0.0
47908,6,3,0.0
44618,6,3,0.0
20917,6,3,0.0
44678,6,3,0.0
20857,6,3,0.0
43238,6,3,0.0
22297,6,3,0.0
19804,6,3,0.0
54349,6,3,0.0
17884,6,3,0.0
19676,6,3,0.0
54469,6,3,0.0
56389,6,3,0.0
19916,6,3,0.0
50381,6,3,0.0
52301,6,3,0.0
60072,6,3,0.0
56516,6,3,0.0
5463,6,3,0.0
60616,6,3,0.0
54612,6,3,0.0
4919,6,3,0.0
36046,6,3,0.0
17757,6,3,0.0
29489,6,3,0.0
44682,6,3,0.0
20853,6,3,0.0
52876,6,3,0.0
12659,6,3,0.0
51436,6,3,0.0
14099,6,3,0.0
43242,6,3,0.0
22293,6,3,0.0
35502,6,3,0.0
30033,6,3,0.0
50396,6,3,0.0
23877,6,3,0.0
52556,6,3,0.0
21717,6,3,0.0
11053,6,3,0.0
43226,6,3,0.0
8893,6,3,0.0
44426,6,3,0.0
40586,6,3,0.0
39146,6,3,0.0
50630,6,3,0.0
54470,6,3,0.0
62786,6,3,0.0
18013,6,3,0.0
62726,6,3,0.0
18781,6,3,0.0
60056,6,3,0.0
5479,6,3,0.0
36508,6,3,0.0
44824,6,3,0.0
47714,6,3,0.0
17821,6,3,0.0
47762,6,3,0.0
17773,6,3,0.0
29044,6,3,0.0
54385,6,3,0.0
20980,6,3,0.0
28916,6,3,0.0
54481,6,3,0.0
62545,6,3,0.0
29168,6,3,0.0
53489,6,3,0.0
61553,6,3,0.0
62672,6,3,0.0
63712,6,3,0.0
1823,6,3,0.0
45298,6,3,0.0
20237,6,3,0.0
47778,6,3,0.0
62128,6,3,0.0
3407,6,3,0.0
57592,6,3,0.0
7943,6,3,0.0
53492,6,3,0.0
61808,6,3,0.0
41658,6,3,0.0
11065,6,3,0.0
2749,6,3,0.0
47522,6,3,0.0
46754,6,3,0.0
56390,6,3,0.0
52310,6,3,0.0
62546,6,3,0.0
61526,6,3,0.0
59816,6,3,0.0
5719,6,3,0.0
35308,6,3,0.0
41464,6,3,0.0
30484,6,3,0.0
55105,6,3,0.0
24340,6,3,0.0
32516,6,3,0.0
56641,6,3,0.0
62785,6,3,0.0
32528,6,3,0.0
57089,6,3,0.0
63233,6,3,0.0
64832,6,3,0.0
65152,6,3,0.0
383,6,3,0.0
48898,6,3,0.0
16637,6,3,0.0
57092,6,3,0.0
64288,6,3,0.0
1247,6,3,0.0
63248,6,3,0.0
61192,6,3,0.0
4343,6,3,0.0
43818,6,3,0.0
9145,6,3,0.0
2989,6,3,0.0
32066,6,3,0.0
27476,6,3,0.0
15466,6,3,0.0
38204,6,3,0.0
50069,6,3,0.0
54378,6,3,0.0
11157,6,3,0.0
46186,6,3,0.0
19349,6,3,0.0
40042,6,3,0.0
25493,6,3,0.0
16066,6,3,0.0
49469,6,3,0.0
30089,6,3,0.0
23969,6,3,0.0
43496,6,3,0.0
48706,6,3,0.0
16829,6,3,0.0
15446,6,3,0.0
10966,6,3,0.0
54569,6,3,0.0
32386,6,3,0.0
33149,6,3,0.0
59478,6,3,0.0
59926,6,3,0.0
5609,6,3,0.0
6057,6,3,0.0
32129,6,3,0.0
15529,6,3,0.0
40546,6,3,0.0
24989,6,3,0.0
43294,6,3,0.0
7906,6,3,0.0
57629,6,3,0.0
57686,6,3,0.0
57942,6,3,0.0
7849,6,3,0.0
7593,6,3,0.0
6886,6,3,0.0
58649,6,3,0.0
46666,6,3,0.0
18869,6,3,0.0
43318,6,3,0.0
14026,6,3,0.0
51509,6,3,0.0
51542,6,3,0.0
51798,6,3,0.0
13993,6,3,0.0
13737,6,3,0.0
9946,6,3,0.0
55589,6,3,0.0
18106,6,3,0.0
21166,6,3,0.0
11240,6,3,0.0
42638,6,3,0.0
22897,6,3,0.0
45734,6,3,0.0
5974,6,3,0.0
19801,6,3,0.0
39602,6,3,0.0
25933,6,3,0.0
54295,6,3,0.0
36506,6,3,0.0
29029,6,3,0.0
37550,6,3,0.0
27985,6,3,0.0
37975,6,3,0.0
34490,6,3,0.0
31045,6,3,0.0
34478,6,3,0.0
21718,6,3,0.0
31057,6,3,0.0
54676,6,3,0.0
38677,6,3,0.0
35486,6,3,0.0
30049,6,3,0.0
37562,6,3,0.0
27973,6,3,0.0
54421,6,3,0.0
54805,6,3,0.0
22039,6,3,0.0
41654,6,3,0.0
23881,6,3,0.0
6038,6,3,0.0
22294,6,3,0.0
54868,6,3,0.0
38101,6,3,0.0
21655,6,3,0.0
38423,6,3,0.0
54932,6,3,0.0
40582,6,3,0.0
24953,6,3,0.0
37558,6,3,0.0
27977,6,3,0.0
46738,6,3,0.0
18797,6,3,0.0
34462,6,3,0.0
31073,6,3,0.0
5527,6,3,0.0
38102,6,3,0.0
38678,6,3,0.0
26731,6,3,0.0
27211,6,3,0.0
27235,6,3,0.0
48514,6,3,0.0
43924,6,3,0.0
21611,6,3,0.0
27331,6,3,0.0
33469,6,3,0.0
29906,6,3,0.0
26036,6,3,0.0
37724,6,3,0.0
54858,6,3,0.0
10677,6,3,0.0
38602,6,3,0.0
26933,6,3,0.0
15586,6,3,0.0
49949,6,3,0.0
30809,6,3,0.0
23249,6,3,0.0
44696,6,3,0.0
46306,6,3,0.0
19229,6,3,0.0
13766,6,3,0.0
11686,6,3,0.0
53849,6,3,0.0
30946,6,3,0.0
34589,6,3,0.0
58758,6,3,0.0
57766,6,3,0.0
7769,6,3,0.0
6777,6,3,0.0
30929,6,3,0.0
15049,6,3,0.0
38626,6,3,0.0
26909,6,3,0.0
41374,6,3,0.0
58646,6,3,0.0
58662,6,3,0.0
6889,6,3,0.0
6873,6,3,0.0
7846,6,3,0.0
57689,6,3,0.0
41878,6,3,0.0
50582,6,3,0.0
50598,6,3,0.0
14953,6,3,0.0
14937,6,3,0.0
11626,6,3,0.0
53909,6,3,0.0
19306,6,3,0.0
23086,6,3,0.0
11960,6,3,0.0
43118,6,3,0.0
22417,6,3,0.0
47654,6,3,0.0
5494,6,3,0.0
17881,6,3,0.0
39842,6,3,0.0
25693,6,3,0.0
53575,6,3,0.0
39470,6,3,0.0
26065,6,3,0.0
38215,6,3,0.0
35690,6,3,0.0
29845,6,3,0.0
35306,6,3,0.0
30229,6,3,0.0
35438,6,3,0.0
23878,6,3,0.0
30097,6,3,0.0
55636,6,3,0.0
37237,6,3,0.0
55621,6,3,0.0
35246,6,3,0.0
30289,6,3,0.0
39722,6,3,0.0
25813,6,3,0.0
53605,6,3,0.0
20839,6,3,0.0
6518,6,3,0.0
20854,6,3,0.0
54628,6,3,0.0
40261,6,3,0.0
43814,6,3,0.0
21721,6,3,0.0
22855,6,3,0.0
37223,6,3,0.0
55652,6,3,0.0
39142,6,3,0.0
26393,6,3,0.0
39718,6,3,0.0
25817,6,3,0.0
6487,6,3,0.0
47458,6,3,0.0
18077,6,3,0.0
35182,6,3,0.0
30353,6,3,0.0
40262,6,3,0.0
37238,6,3,0.0
25771,6,3,0.0
26251,6,3,0.0
47314,6,3,0.0
43444,6,3,0.0
22091,6,3,0.0
27811,6,3,0.0
35629,6,3,0.0
26275,6,3,0.0
23750,6,3,0.0
22940,6,3,0.0
34676,6,3,0.0
54882,6,3,0.0
10653,6,3,0.0
15562,6,3,0.0
49973,6,3,0.0
27749,6,3,0.0
26309,6,3,0.0
47780,6,3,0.0
40138,6,3,0.0
25397,6,3,0.0
7634,6,3,0.0
14746,6,3,0.0
50789,6,3,0.0
27850,6,3,0.0
37685,6,3,0.0
55698,6,3,0.0
51610,6,3,0.0
13925,6,3,0.0
9837,6,3,0.0
27845,6,3,0.0
12001,6,3,0.0
35254,6,3,0.0
55574,6,3,0.0
55578,6,3,0.0
9961,6,3,0.0
9957,6,3,0.0
13978,6,3,0.0
51557,6,3,0.0
35734,6,3,0.0
53654,6,3,0.0
53658,6,3,0.0
11881,6,3,0.0
11877,6,3,0.0
14698,6,3,0.0
50837,6,3,0.0
25450,6,3,0.0
26170,6,3,0.0
15020,6,3,0.0
42554,6,3,0.0
22981,6,3,0.0
38227,6,3,0.0
41834,6,3,0.0
23701,6,3,0.0
50515,6,3,0.0
43130,6,3,0.0
22405,6,3,0.0
44570,6,3,0.0
5470,6,3,0.0
20965,6,3,0.0
42890,6,3,0.0
22645,6,3,0.0
41450,6,3,0.0
24085,6,3,0.0
17758,6,3,0.0
54616,6,3,0.0
9566,6,3,0.0
41402,6,3,0.0
46417,6,3,0.0
24133,6,3,0.0
43802,6,3,0.0
21733,6,3,0.0
50521,6,3,0.0
58705,6,3,0.0
25939,6,3,0.0
41594,6,3,0.0
30034,6,3,0.0
23941,6,3,0.0
58708,6,3,0.0
34141,6,3,0.0
42794,6,3,0.0
22741,6,3,0.0
17755,6,3,0.0
34139,6,3,0.0
9559,6,3,0.0
58712,6,3,0.0
42202,6,3,0.0
23333,6,3,0.0
42778,6,3,0.0
22757,6,3,0.0
44362,6,3,0.0
21173,6,3,0.0
41338,6,3,0.0
24197,6,3,0.0
34142,6,3,0.0
46418,6,3,0.0
44230,6,3,0.0
43420,6,3,0.0
22115,6,3,0.0
30859,6,3,0.0
41785,6,3,0.0
23179,6,3,0.0
22699,6,3,0.0
23203,6,3,0.0
43880,6,3,0.0
15032,6,3,0.0
13597,6,3,0.0
50503,6,3,0.0
11948,6,3,0.0
7477,6,3,0.0
53587,6,3,0.0
10940,6,3,0.0
7285,6,3,0.0
54595,6,3,0.0
31765,6,3,0.0
59945,6,3,0.0
11180,6,3,0.0
6085,6,3,0.0
54355,6,3,0.0
29125,6,3,0.0
10988,6,3,0.0
5077,6,3,0.0
54547,6,3,0.0
58025,6,3,0.0
11192,6,3,0.0
19921,6,3,0.0
54343,6,3,0.0
51881,6,3,0.0
48198,6,3,0.0
47388,6,3,0.0
41678,6,3,0.0
22468,6,3,0.0
23857,6,3,0.0
36578,6,3,0.0
18388,6,3,0.0
28957,6,3,0.0
60038,6,3,0.0
17878,6,3,0.0
5497,6,3,0.0
34534,6,3,0.0
31001,6,3,0.0
18373,6,3,0.0
59014,6,3,0.0
6521,6,3,0.0
52898,6,3,0.0
12637,6,3,0.0
50914,6,3,0.0
14621,6,3,0.0
40386,6,3,0.0
40248,6,3,0.0
47756,6,3,0.0
5596,6,3,0.0
17779,6,3,0.0
36536,6,3,0.0
7636,6,3,0.0
28999,6,3,0.0
43166,6,3,0.0
23956,6,3,0.0
22369,6,3,0.0
40600,6,3,0.0
24935,6,3,0.0
39070,6,3,0.0
26465,6,3,0.0
39596,6,3,0.0
48266,6,3,0.0
54556,6,3,0.0
17269,6,3,0.0
40120,6,3,0.0
25415,6,3,0.0
29027,6,3,0.0
